2.709425	1.733884	2.895082	3.229987	2.269880	2.884532	2.881776	2.246307	2.748448	2.653407	2.537614	2.069449	2.800244	2.547488	1.813035	2.337775	1.937237	1.039187	2.289436	2.640798	1.569241	1.803530	3.002402	2.586553	1.876850	2.453004	2.263358	3.469555	2.222209	2.861153	2.376868	2.131428	2.541933	2.839027	1.894926	2.167843	1.855799	2.339874	1.834951	3.035693	2.012330	2.820372	2.182820	2.248065	2.116097	1.573768	2.184857	2.441744	2.585457	1.507849	1.406819	2.890763	2.321441	1.472914	2.539851	2.995842	3.269911	2.718937	3.148233	2.192719	2.629355	1.548810	1.447627	2.051247	1.983931	2.021450	2.720041	2.671073	2.641904	2.345782	1.763414	-0.524405	-2.476692	-0.305225	-0.365697	0.715286	1.626012	-1.063457	-0.417418	-1.881003	-1.406686	-1.258785	-1.585508	0.643874	-1.637422	-1.701443	-0.264106	0.453543	1.374156	2.179200	1.946593	1.946156	2.611467	1.351105	1.887900	1.598049	1.764940	2.112350	1.518423	1.817302	2.286508	2.241141	2.499745	7.349898	2.693817	2.372198	2.317349	1.698336	1.306725	1.877302	2.234501	1.927179	1.519539	1.995702	2.022777	2.062722	1.402229	1.593129	0.900707	1.169763	2.289031	2.440388	1.401011	1.671288	1.750998	1.920055	3.094796	2.509658	2.381185	1.694149	0.655016	-1.491896	-3.496817	-3.183519	-0.507566	0.589966	-2.931434	-2.952852	-2.251088	-2.371749	-2.617829	-2.720530	-3.113041	-2.661475	-2.708917	-2.929057	-2.529180	-2.292785	-3.006326	-2.697254	-1.960852	-2.404824	-3.166811	-4.202510	-3.869924	-4.335494	-3.907701	-3.649746	-1.336464	-2.334596	-0.839665	-1.201880	-0.591821	-1.582308	-1.984799	1.932654	1.669774	-1.915187	-4.023708	-1.250526	-2.214112	-2.405322	-3.376049	-3.860189	-3.692391	-3.822581	-4.051327	-4.042815	-3.803956	-3.000545	-2.717756	-3.456031	-3.329675	-3.648052	-3.441717	-3.541313	-2.684664	-3.541432	-3.874975	-3.097222	-1.369671	-1.601034	-0.825845	1.227092	2.723091	2.327948	2.443295	1.257129	2.252632	1.996786	1.975216	2.301515	1.696037	1.401915	1.893612	2.072091	2.641677	2.612767	1.691478	2.040826	1.550017	1.515485	1.625254	1.862999	2.420271	1.617474	2.633462	2.108474	0.758551	1.609829	1.788972	1.625808	1.167829	1.915256	1.809701	1.961486	1.762120	1.488009	1.189187	1.362601	1.623089	1.542216	1.437882	1.770422	2.004863	2.123437	1.255638	1.692014	0.189846	1.063722	0.055702	1.033628	0.064938	-2.440724	0.430633	-0.619539	-1.928630	-3.321156	-3.130614	-2.695161	-2.923091	-2.877622	-3.064765	-3.046594	-2.308628	-5.703731
2.039008	2.520878	2.041956	1.625718	2.657011	2.370540	1.650354	2.071006	2.074048	2.245593	2.261163	1.118950	1.641416	0.939014	1.538446	1.041053	1.724904	0.595989	1.991310	1.517844	1.030873	1.243647	1.470940	1.606031	1.904735	2.420724	2.122649	0.543165	1.710589	1.146135	1.225349	1.474316	0.256099	0.640825	1.380812	1.974049	2.284402	1.475914	1.451879	2.018421	2.410378	1.143364	2.282826	1.955974	1.529779	1.324294	1.092267	1.216586	1.258294	0.988669	2.979938	1.869646	1.593071	1.009588	1.033444	1.712572	1.838935	2.551129	0.591373	1.738320	0.983116	1.784016	2.117007	2.020424	1.323302	2.268078	1.409914	1.889038	1.959989	1.222851	-0.616032	-1.220267	0.643927	-1.063334	-2.255146	-0.044922	-1.335694	0.063785	-2.013745	1.129706	0.871671	-0.924786	-2.298085	-1.899170	0.606045	-0.794819	-1.876013	0.788244	-0.490825	-2.469334	-3.015524	0.815709	1.148791	1.185891	1.385649	1.265873	2.305078	1.883110	1.728353	1.712764	1.085894	1.610191	0.822019	1.317127	1.497239	1.184463	1.387105	1.935107	1.969780	1.955374	1.509755	2.911103	1.929024	3.023724	3.392580	2.132493	2.067489	1.711499	1.854472	1.464105	1.980628	2.365917	2.054842	1.893555	1.627303	2.042034	1.358881	1.835022	2.304548	0.279973	0.912836	0.090317	-2.453712	-3.025689	0.398966	1.362067	-2.802269	-3.009470	-2.404477	-1.495193	-1.753831	-2.697024	-3.641941	-3.031478	-3.079697	-3.104831	-2.691350	-2.667518	-2.314691	-1.744526	-1.428527	-1.847252	-2.231333	-3.055225	-3.393171	-3.099571	-3.628420	-2.384999	0.374427	-0.766589	-2.452052	-2.475530	-0.213495	-1.436709	-2.340298	-2.659254	-2.630310	1.420268	3.084602	-1.541114	-3.099419	-3.218836	-3.577168	-2.920844	-2.190645	-2.807757	-3.927250	-4.049353	-2.974603	-3.128551	-2.697767	-3.774886	-4.245843	-3.606006	-3.141584	-3.270310	-2.961565	-2.740788	-3.384245	-3.083291	-0.667760	1.569686	2.286534	2.545893	1.633180	1.523551	1.467519	0.407718	0.822107	1.022643	1.087262	-0.329182	0.827141	1.652380	1.885959	0.725436	1.679245	1.955121	1.110393	0.420290	0.753944	1.511014	0.811160	1.056207	0.594108	0.858350	2.257387	1.318047	0.578032	0.532391	0.494807	1.962188	1.163503	0.615490	0.946558	0.832801	1.856366	2.156817	1.010499	1.781294	0.896649	1.673525	1.446793	0.576979	0.099736	-0.456540	1.153297	1.314520	1.224353	1.740060	1.311691	0.492346	-1.897036	-3.201473	-1.430213	-1.238710	-2.505725	-3.164585	-3.908232	-3.417023	-3.363192	-3.919232	-3.859374	-3.276071	-3.122615	-2.820623
2.613012	2.460934	1.209712	1.694779	2.912259	1.725918	2.250963	2.169609	1.839697	3.345415	2.575806	2.855872	2.877323	2.650271	3.417076	3.559377	2.283436	2.995309	2.315521	1.730391	2.897189	2.449144	2.382018	2.943494	3.266901	2.354600	2.071586	3.818409	3.762079	3.170204	3.084516	4.194537	2.427622	2.830871	3.347608	3.250873	2.434831	1.864181	2.085363	1.577747	1.724405	3.196379	3.179501	1.858630	1.828500	2.902746	1.889683	1.903735	2.421265	2.595342	3.263743	3.187051	2.117271	2.073789	2.505961	3.125634	2.818503	2.170911	2.948374	3.508758	2.835928	1.829922	1.506053	2.085945	1.622839	1.627659	2.562608	2.479041	0.266494	-0.637286	-0.154706	1.421135	0.682219	-0.423526	-1.792164	0.533539	0.938718	-1.109012	-0.997007	-0.688415	-1.564104	-1.780811	-2.711781	-2.281600	-0.678118	-3.163333	-1.670530	-0.175752	0.628330	-2.056393	-0.832092	0.124617	1.477793	1.748665	2.303083	1.434796	2.220483	2.669219	2.164014	1.677646	2.875756	2.866782	2.110349	2.631998	1.789712	2.070464	1.784123	2.538614	1.233125	2.028875	1.856480	2.143701	2.663299	2.980588	2.670062	2.669869	2.150352	1.737584	1.487636	0.951410	1.558570	1.796033	2.129610	2.248947	2.082991	2.646808	2.303560	1.255776	0.940070	1.492878	1.436586	-1.095122	-0.061189	1.293445	-0.133413	2.780386	2.343457	0.619029	-1.817174	-3.131033	-3.431572	-2.517009	-2.479161	-2.390227	-2.712037	-1.614033	-2.926320	-2.600067	-3.284013	-2.864780	-2.144812	-2.849747	-2.785700	-3.110989	-4.122785	-3.076233	0.027629	-3.082661	-1.103348	2.086734	1.941156	3.015433	2.571934	2.073131	-1.651989	-1.934103	-2.575951	-2.262286	1.521210	-2.421691	-3.662887	-3.787432	-3.225872	-3.615355	-3.012597	-2.763843	-3.301022	-3.486464	-3.966454	-3.381160	-3.959538	-3.507408	-4.009690	-4.085620	-3.577078	-3.559036	-3.234408	-3.722424	-3.294714	-3.660553	-2.188930	0.465165	1.006384	1.794536	1.335428	1.198692	1.517285	1.734156	1.222833	2.359571	2.159000	1.967417	1.592743	1.744848	1.477222	1.446642	2.205978	2.553929	1.797343	1.586389	2.431235	1.722203	2.025073	1.593407	1.789824	1.925495	2.064211	2.425636	2.582509	2.332500	1.838708	1.802871	2.280278	1.202861	1.086618	1.983733	1.592641	1.424540	2.082550	1.200934	2.187061	1.829378	1.477791	1.024466	1.397243	1.562761	2.139281	1.309980	0.902386	1.188585	1.334403	0.682684	-1.703601	-2.083264	0.037246	0.377088	-1.637599	-2.601468	-3.199194	-3.098221	-2.973620	-3.435506	-4.063063	-4.274292	-2.932338	-2.865804
2.712866	1.866520	1.165477	1.423844	1.803053	2.269237	1.293467	1.587692	1.881376	1.486011	0.912401	1.408065	1.795842	1.884028	1.383653	1.446448	1.731228	2.557642	2.707115	2.213346	1.382458	0.914996	2.153976	1.970571	1.737346	1.316103	1.018288	1.314291	0.898197	1.856210	1.843650	1.851307	1.098048	0.818429	0.651465	0.397481	1.465944	2.328185	0.834235	1.219227	2.348451	1.541633	2.338544	2.038478	1.820847	2.042479	1.406209	0.968059	0.514955	0.755614	0.699368	2.309335	2.375289	1.490858	1.288746	0.687327	1.777152	1.121938	0.779835	1.151620	1.915320	1.029775	1.614642	1.885109	1.811804	1.101483	1.598848	-0.428305	-1.238579	-2.575998	-2.622951	-2.817983	-2.681068	-1.171313	0.230249	-1.454200	0.356344	-1.156856	-1.139524	-1.406715	-0.319941	-1.239643	-0.703612	0.154456	0.981297	1.310983	0.192032	-1.139084	-3.004808	-1.844944	-0.588455	-0.571397	0.157383	-2.195950	-3.009070	-2.136117	-0.492337	2.180511	0.701064	0.344563	0.856897	1.932052	2.411862	1.802646	1.103105	1.784438	0.366987	0.964229	0.925775	0.707778	0.427793	1.829744	1.647606	1.810293	1.500866	1.837923	2.343474	1.673696	2.049708	1.747300	2.152846	1.924855	2.060976	2.221771	1.313697	1.534489	1.442347	2.043846	1.652151	1.219341	1.770647	-0.065192	-0.638932	-1.457720	-1.672604	-2.224859	-2.834198	-3.325243	-1.650327	-2.165686	-3.405876	-2.309443	-3.074070	-3.819555	-2.491136	-1.922306	-1.896284	-1.179261	-2.328752	-2.074269	-1.503325	-1.896607	-3.130045	-2.934361	-3.743063	-0.634089	-1.491176	-1.914838	-2.944388	-0.976145	-0.653432	0.612633	1.970121	-0.322223	0.349932	0.990135	-0.880098	-1.476565	1.708245	-0.030289	-1.981675	-2.755763	-1.906797	-3.984762	-3.357712	-2.898219	-3.363988	-3.711821	-3.662392	-3.707522	-3.268720	-3.406440	-2.731127	-3.470569	-3.131521	-2.672936	-2.792826	-2.893811	-3.363028	-1.996568	0.126963	1.171860	2.353848	2.298053	1.591615	2.234999	1.862446	1.885783	0.717813	0.905799	1.242398	1.219691	1.214341	1.249144	1.597820	1.038721	2.106055	1.525236	1.544803	1.995660	1.630706	1.460278	2.323450	1.182115	1.272444	1.572720	0.735263	1.531380	2.146604	1.687191	1.745401	2.189674	2.507649	2.157954	2.227341	1.918471	1.321858	0.802272	0.933786	1.788161	1.518666	1.542223	1.109070	0.604918	1.360134	1.475099	2.280395	1.509679	1.712100	0.960130	1.192924	1.453732	-0.134075	-1.646543	-2.519766	-1.284456	-0.344616	-2.368039	-3.213583	-3.392289	-2.893512	-3.147511	-4.167914	-3.309167	-3.094119	-2.907468
2.623800	1.101438	2.069475	1.911736	2.417524	2.759982	1.966860	1.951172	2.314229	2.824954	3.047295	2.557326	2.192777	1.172908	1.468461	2.556250	2.015942	2.143564	2.577415	1.879561	1.983349	3.767220	2.528060	2.165548	1.641071	1.910402	2.486365	1.867734	2.635699	1.084451	1.304923	0.718778	1.515437	2.156563	2.055792	1.174450	2.653482	2.651290	0.787680	1.777904	2.206132	0.976601	0.405325	1.679774	0.945123	1.673133	2.778286	1.150889	1.478562	0.617934	0.101697	-0.146100	-0.048499	0.656577	1.596927	1.264009	0.283150	1.840245	0.481213	0.005533	1.068885	1.706776	0.925685	0.847489	2.073271	1.910404	1.398829	-0.278075	-2.605956	-3.231431	-1.094662	0.767235	1.387975	0.659931	1.532807	-0.404831	-1.874962	-1.930865	-0.948217	0.205703	-1.105127	1.537829	3.383757	1.997716	-0.252292	0.793993	0.787170	-1.156411	-1.097468	0.126917	-0.542610	-2.889503	-3.473756	-3.483936	-3.220076	-2.781121	-1.513370	0.590829	-2.064475	-1.133539	0.079714	1.149475	-0.738313	-0.276721	1.580674	1.440932	1.734212	1.350375	1.235543	1.874182	2.111416	1.927278	0.949707	1.772085	0.725293	0.719385	1.824210	1.421339	1.407192	1.426217	1.073043	1.158116	0.888255	1.480851	1.655211	1.728459	1.799860	1.150376	1.095030	0.403813	0.629839	0.305199	-2.249039	-2.430750	-1.414586	-2.534246	-3.533477	-3.534357	0.039919	-2.600790	-3.189469	-2.899470	-3.742184	-3.858404	-1.851350	0.453501	1.083404	-1.428460	0.994968	-0.065176	-2.247191	-2.780334	-4.053529	-3.696163	-3.925695	-2.986351	-4.194398	-2.534467	-3.676596	0.195775	-1.556118	-1.316702	1.965863	2.595896	0.815057	-0.105766	0.200712	1.677378	-0.117712	0.354568	-1.794313	-3.280627	-3.078335	-2.671500	-3.959374	-3.439807	-3.823063	-4.029211	-3.731858	-3.749484	-3.718206	-3.455291	-3.700128	-3.826259	-3.115355	-3.214432	-2.989260	-2.589078	-2.860007	-2.553384	1.058489	1.421463	1.345350	1.821811	2.105386	1.961440	-0.147295	0.924236	0.000994	1.187827	1.905369	0.296870	1.434273	1.241087	2.160304	1.391939	1.078377	0.843557	1.456813	1.806413	0.809677	1.585736	2.262026	2.110901	0.505218	1.146451	2.122209	1.698608	1.035452	0.620717	1.099817	2.117072	1.611593	1.364437	1.726464	1.064659	1.455594	0.769801	1.814225	1.650732	0.745297	1.422793	2.074135	2.334585	2.236690	1.632753	0.903038	1.998166	0.555309	0.468889	0.454574	0.875265	0.252537	-2.449330	-0.027321	-1.955537	-2.738123	-1.417371	-3.270331	-3.642601	-3.772555	-3.620770	-2.637435	-3.406251	-3.232410	-3.410207
2.752897	1.501996	2.781297	3.201110	1.528761	2.336895	2.030473	2.130157	0.777373	0.737843	1.309473	2.392775	1.261159	1.650714	1.091073	0.842735	1.939839	1.147166	0.781526	1.308043	1.403889	1.529131	1.810951	1.958379	2.366069	2.106752	1.955810	1.839315	1.499156	1.067125	1.865447	2.505978	1.589900	0.364251	1.484808	1.417576	1.367876	2.014236	2.884900	2.104221	1.920129	2.326278	2.303311	1.611613	1.130960	1.496718	1.028745	1.979914	2.066467	2.635458	2.176342	1.743792	2.197166	2.864148	2.357677	1.419031	1.567062	1.543882	1.934680	2.581322	2.196242	1.880696	1.249942	2.057198	2.336309	1.775486	-0.432385	-0.172194	2.022344	0.032376	-1.015454	-2.352186	-1.250275	-1.690890	-2.863086	-3.219312	-2.122078	-2.701334	-2.916668	-1.730132	-2.319878	-2.143825	-1.526602	-0.868889	-0.770358	-2.169338	-2.183912	0.974043	1.954738	0.188662	-2.167219	-3.641586	-0.734119	0.112825	-2.065192	-3.592064	-2.412860	-2.850713	-2.847503	-2.143068	-1.933544	0.799278	0.715330	-0.271770	0.390726	-0.128769	1.189237	1.553393	1.829140	2.193998	2.152798	3.120957	2.828551	2.473958	1.826725	2.152848	1.683631	0.988828	1.408298	2.492028	2.956175	1.883481	1.510478	1.403527	1.651312	1.400853	1.602739	1.225212	2.266050	0.845570	1.904992	1.905692	0.780233	0.734157	-1.505643	-2.784330	-0.565874	-1.916484	-1.396016	-1.264595	-2.759491	-2.751963	-3.885059	-1.075188	-0.065974	-3.214228	-3.383260	-3.200698	-2.860452	1.054124	0.043938	-2.567253	-2.678988	-3.340641	-3.614469	-1.904039	-2.881442	-0.843397	-1.015068	-1.527117	-0.741170	-0.496642	1.249570	1.362346	1.244821	-1.107764	-2.378617	-0.920383	-1.020574	1.500929	3.876307	3.629174	1.045090	-0.307328	-3.195000	-4.643137	-5.305156	-4.028243	-4.119118	-4.028872	-4.173184	-4.434867	-3.457628	-3.078342	-2.797751	-2.835152	-2.341571	-1.841588	-1.951568	-0.171962	0.681338	2.238883	2.246602	1.598399	2.473183	1.331672	1.571133	2.476320	2.051148	2.396696	1.037648	2.462175	1.968002	1.736425	3.150798	2.069261	2.262610	2.146710	2.204493	1.830285	1.576972	0.943578	1.224132	2.447319	1.592574	1.829479	2.041323	2.477401	2.429075	1.725490	1.354227	1.380188	1.865209	2.041324	1.481790	1.492492	1.570889	1.697787	1.554619	2.550138	2.324764	1.379504	1.363686	2.437185	1.263958	1.044870	0.763146	1.078893	1.794345	0.595117	1.303596	1.342710	0.858707	-1.620839	-1.207633	-2.394059	-3.676607	-2.226102	-3.121123	-4.014374	-3.977129	-3.334042	-2.859535	-3.218484	-4.512087	-3.512960
1.186652	0.892049	1.075831	0.709649	1.765021	1.556790	1.411448	3.413657	2.750226	0.704830	0.698389	0.888000	-0.916184	-1.790270	0.228830	1.081702	0.631902	1.538180	2.026718	1.432768	2.101986	1.572809	1.839523	2.266225	2.877009	2.739846	2.901328	2.154942	2.420863	1.382066	0.843795	1.808423	1.795496	1.318810	2.598043	2.186222	2.047518	1.215424	1.705213	1.690784	1.933915	2.426535	1.551420	1.550258	1.766885	2.304762	2.342243	1.091708	1.627114	1.583289	2.249347	2.304384	1.441071	2.125608	1.240368	1.202806	1.430275	1.269506	1.762774	1.478860	2.264868	1.857556	1.359362	-0.346289	-0.737770	-0.671831	-2.210139	-1.761983	-2.112068	-2.642617	-1.898533	0.052971	-1.544472	-2.426775	-2.436970	-2.764570	-2.566590	-2.384501	-2.844624	-2.748396	-2.606393	-2.816577	-1.821546	-1.367447	-1.250612	-2.519992	-2.377622	-1.273400	0.931156	-1.175992	-2.818838	-1.004602	-0.015194	0.492746	0.295547	-0.969156	-3.298647	-0.700728	-2.527854	-1.166094	-2.520442	-1.985037	-1.136841	1.244716	-1.256886	-0.145988	0.153700	0.654285	1.958519	2.989354	2.564472	2.370805	2.387924	1.733221	2.382976	4.122673	2.300460	2.011441	1.185169	1.821084	1.680632	1.288938	1.845393	2.384537	1.663855	1.101079	1.104914	0.364427	1.471609	1.251469	1.599573	1.894134	1.455236	1.947299	1.077852	-2.745161	0.556547	-0.789524	-1.283056	-2.469084	0.703015	-1.447071	-0.179640	-0.177796	-3.713723	-3.985575	-3.932370	-3.103233	-2.551538	-1.772183	0.957466	-2.761085	-3.080171	-4.339633	-4.353841	-1.207582	-2.614070	-2.287191	-1.225365	-0.677043	1.344499	1.266540	1.292394	1.847064	2.128113	-0.232300	-2.544823	-3.508104	0.074335	-0.826248	-1.087846	0.312991	-1.353742	-1.960266	0.556172	-1.600651	-4.155575	-3.840903	-3.579881	-3.793063	-3.637311	-3.554168	-3.404398	-2.292447	-1.753799	-2.518448	-1.258037	-1.497312	-0.455102	1.785778	1.865831	2.713469	2.336949	1.783694	1.592698	1.872992	1.354444	1.440570	0.864289	0.873153	1.414372	1.811800	1.244690	2.274549	1.523777	0.892428	1.123947	1.562475	1.027141	2.058907	1.102897	0.326490	0.754001	1.251534	1.997015	2.194630	1.543841	1.851402	2.136640	2.211322	1.160303	1.209648	1.754644	0.706005	0.989412	1.328353	0.556020	1.349749	1.243081	1.516127	1.827297	1.508646	1.353348	1.682974	1.425587	0.784533	1.033676	1.494512	1.509784	1.477441	1.263290	1.422284	1.287997	-2.425747	-2.199553	-2.006288	-3.565859	-2.694722	-2.816649	-3.565056	-3.096347	-2.528860	-3.585501	-3.669022	-3.577144	-3.539624
2.516478	1.502278	1.680666	1.677208	2.043806	1.960590	0.208911	-1.599676	1.484449	1.008297	-1.811954	-1.909742	-1.879128	-2.203943	0.301233	1.742217	1.739255	1.918055	1.297875	1.323988	1.667965	2.349031	1.840606	2.079122	1.665798	1.201578	0.790833	1.907331	2.315280	1.608201	1.471724	0.903173	1.156756	0.993066	1.688353	1.204800	2.166612	1.775223	2.256208	1.456371	1.363771	1.886993	2.360257	1.682422	1.718362	2.019232	1.940480	2.477640	1.984345	1.087966	1.893223	1.680468	1.124451	1.498258	1.319424	2.704041	1.600334	1.304861	0.685947	2.205704	1.509612	0.973401	1.364436	-1.905690	-1.517661	-0.284899	-1.478786	-2.393209	-2.518958	-1.348131	1.357851	-0.987006	-2.247627	-3.578393	-3.371440	-3.158849	-3.010582	-2.995691	-3.304386	-3.597570	-2.814393	-2.525363	-2.778897	-2.422446	-2.470926	-2.433658	-1.616255	-2.450882	-2.601709	-2.209042	-2.128004	-2.719978	-2.734324	-1.704640	-0.691414	-0.425883	-0.186291	0.672700	0.544074	-1.387789	0.558138	-0.694289	0.333983	-0.081363	-1.141156	-2.372984	-2.789566	-1.908137	0.889421	0.129661	1.595471	2.480508	2.057083	1.668218	2.199268	2.329125	2.055251	2.169812	1.839122	1.469804	1.890822	2.352154	2.096308	0.969476	2.197813	1.729839	1.162409	2.011482	1.237173	1.957050	1.935586	2.105399	0.929472	1.291751	1.009599	-0.662147	0.358328	0.100551	-1.652028	-2.569846	-0.331835	-0.501721	-2.685345	-3.571921	-2.168832	-1.386723	-1.761427	-0.701875	-2.187609	-2.659916	-0.450553	-0.796220	-0.273930	-1.058019	-2.375052	-1.123430	-2.918650	-2.774976	-1.828209	1.353809	1.604234	1.101883	1.564290	1.207103	2.344697	1.031288	-1.121606	-3.281030	-2.004323	-1.538352	-1.662904	-2.929766	0.096574	-1.358261	-2.148836	0.986788	0.958977	-2.711685	-3.888947	-3.946498	-3.754285	-2.139260	0.179104	0.672387	0.528999	1.391446	1.561899	0.967667	0.777350	1.095799	0.623873	1.037231	0.901678	1.783557	1.723016	1.048751	0.979696	1.207141	1.283410	1.291259	1.361332	1.712015	1.082314	0.196616	1.434078	2.163675	2.408088	1.381292	1.031009	1.078218	0.670768	0.876951	2.429346	1.567017	1.867651	0.139600	1.162798	2.089424	1.816801	2.377521	2.900788	2.544150	1.628637	0.862995	0.943330	2.092635	1.799603	1.006183	0.986886	1.830916	1.379338	1.033175	2.011253	1.409636	1.339291	2.210748	2.058112	1.285459	1.747569	1.506936	2.024062	2.024396	1.687251	-0.662374	0.565406	-1.363878	-2.174922	-3.269162	-2.178985	-0.790125	-1.627796	-2.784452	-3.439498	-2.591135	-3.288249	-2.475569
2.342596	1.429135	1.832659	1.639733	3.160878	1.098172	-0.713787	-1.667562	1.507269	0.880543	-0.859097	-1.252333	-1.877167	-1.790934	-0.407934	0.126465	2.015011	2.655519	1.099877	1.564360	1.635426	2.404268	1.965797	2.078985	2.955714	1.441377	2.157195	1.608518	2.298831	1.659127	1.494773	1.895382	0.632488	1.043717	1.293608	1.997845	2.034853	1.967621	2.211416	1.948062	1.089403	2.025405	3.035176	2.177355	1.293702	0.712066	0.506429	1.845553	1.401993	1.688666	0.941243	0.974413	1.072403	1.420767	1.271648	1.757898	2.021621	2.346875	2.436579	2.801209	0.526451	0.049765	-0.436619	-2.246602	-2.688162	-2.001886	-0.409626	-0.964232	-1.727546	-0.558390	-2.146160	-3.189603	-3.261474	-3.534745	-3.760142	-2.592588	-3.095604	-3.869958	-3.690509	-3.045653	-2.387032	-2.780169	-2.302800	-2.768653	-2.577218	-2.238620	-2.140089	-1.806900	-3.057763	-2.551067	-1.480353	-1.721566	-3.106966	-2.956532	-1.036934	-1.104189	-1.862727	-1.762113	-0.916771	-2.655427	0.294711	1.535194	0.622274	0.310276	-2.373570	-1.642554	-3.772834	-3.169344	-2.942799	-1.255035	1.985088	2.480371	2.207229	2.096456	1.394161	1.225672	2.196219	2.580388	2.277468	1.190240	2.540350	2.472668	3.112085	3.036605	1.957434	2.734043	2.500925	1.742371	1.551344	2.038661	1.785028	2.033050	2.015218	2.560580	2.253365	1.398223	0.857915	0.832614	-2.381405	-0.241745	-0.622042	-0.439099	0.731881	0.900938	-2.641641	-3.036441	-1.403349	-1.969841	-2.324709	-0.284933	2.595923	1.802075	-0.357044	-2.181126	-1.206695	0.557805	-1.191730	-2.536122	-2.296142	0.393498	1.689409	2.595389	1.535612	1.989993	1.332696	1.793731	1.605603	-0.970653	-1.646337	-1.304069	-1.804643	0.791468	-0.347357	0.399939	-2.560167	-2.857211	-0.850714	2.200498	1.044071	-2.501743	-2.835035	-3.064659	-2.821695	-2.490483	-1.245620	1.245541	1.779360	2.171531	3.067838	2.794719	2.240075	2.339377	1.462179	0.965000	1.859651	0.976058	2.416874	2.710962	1.458604	2.116423	1.710545	2.052576	2.958167	2.124082	2.326785	2.300386	2.105849	1.862210	1.637462	1.969575	2.499251	2.622410	2.089678	2.564697	1.626288	1.165311	1.620035	1.216256	0.892264	1.023152	1.809137	1.468383	1.309461	1.001476	1.971459	0.931015	0.271147	1.298167	1.926377	0.724761	0.318349	0.538417	1.449799	1.521788	1.581257	1.101763	1.611610	1.881025	2.787394	2.002854	1.223892	1.040098	0.129108	1.020623	1.245154	0.209211	-2.200313	-2.508305	-2.717688	-3.520562	-0.003781	-2.688848	-3.591323	-3.625832	-3.861804	-2.979711
1.852523	1.543660	1.622057	1.829613	1.679678	-1.336046	-1.996288	-1.347219	2.028669	-0.401355	1.817148	-1.246474	-0.507890	-2.177233	-2.251980	-1.728507	1.190915	1.451960	2.357193	2.419859	2.439830	2.610071	2.800223	2.019269	1.666584	1.693979	2.332763	1.764905	2.717875	1.963631	1.664183	1.990231	2.099421	2.721923	2.017271	2.482448	2.813577	1.871856	2.897694	3.028842	2.161172	3.082472	1.880841	2.239306	2.749413	2.243521	3.618861	2.422701	1.801606	1.451155	1.573628	1.134707	1.542351	1.889463	2.584819	3.114472	2.028663	2.680218	2.263529	2.666222	2.191763	-0.040056	-2.612337	-2.246236	-1.863631	-1.948693	-1.659366	1.379418	-0.872506	-2.528009	-2.799648	-3.013799	-2.646110	-2.351648	-3.053234	-2.065009	-2.457497	-2.794321	-3.060062	-3.508039	-3.046685	-2.646014	-2.274862	-2.365569	-2.217584	-2.362575	-2.042265	-1.337342	-3.348855	-1.353192	-0.525016	-2.049698	-3.903390	-2.859715	-1.138153	-0.959650	-2.293635	-0.965368	-0.300507	-3.168977	-2.508510	-1.522688	2.268636	4.299791	1.423387	0.861335	-1.386010	-1.674197	-1.213827	-1.417999	1.935093	2.751916	2.597434	3.039159	1.965221	1.967935	1.572746	1.587827	2.609827	1.391603	2.362173	2.583118	1.596469	1.076280	1.750693	2.071415	2.438501	2.199997	2.106458	2.270412	2.121446	1.152496	1.196439	1.264362	1.943841	2.003890	0.906110	1.751948	1.159104	2.162138	1.522610	-0.036084	-2.223348	-0.810608	1.280949	0.280032	-1.884260	-1.191033	-1.897166	-0.722516	-1.505446	-0.857988	0.379619	0.740853	1.923979	1.757588	-0.325329	-1.713666	-1.505409	-0.455386	1.760782	1.200622	1.553167	1.871394	2.818749	2.156752	1.847905	0.964511	0.909768	0.336585	-2.311341	-1.857410	-0.930105	-0.854813	0.047475	-1.803875	0.333603	2.610531	3.469087	4.435538	0.226738	-2.421463	-2.882700	-2.981907	-0.276764	1.604595	1.703959	2.672462	2.750951	1.583774	1.321085	1.576446	2.225064	1.723743	2.377984	1.407317	2.223408	2.775041	2.562668	2.110701	1.797260	1.504786	2.041176	2.112585	2.624019	2.025865	1.453346	2.677373	1.847507	2.653328	2.432478	2.592930	2.442209	2.474625	2.175413	2.001148	1.866236	1.165512	1.505697	1.648830	1.004130	0.894737	1.657186	1.880534	1.702577	2.372504	1.669629	1.310786	1.765618	0.765151	1.234120	1.624689	1.107872	1.938535	1.345722	1.548296	1.942878	1.313711	1.405368	1.372041	1.893821	2.131222	2.216379	1.494088	2.883512	0.174001	-2.585437	-2.469396	-0.713692	0.187024	0.662241	1.999969	-1.957108	-3.355638	-3.097934	-3.198942
